movieId,title,genres,rating
52435,How the Grinch Stole Christmas! (1966),Animation|Comedy|Fantasy|Musical,3.776103896103896
52443,Origin: Spirits of the Past (Gin-iro no kami no Agito) (2006),Animation|Drama|Romance|Sci-Fi,3.2756410256410255
52448,Goya's Ghosts (2006),Drama,3.31
52456,Perfect Stranger (2007),Crime|Drama|Mystery|Thriller,2.8452685421994883
52458,Disturbia (2007),Drama|Thriller,3.278838342810723
52460,Pathfinder (2007),Action|Adventure|Drama|Thriller|War,2.6003184713375798
52462,Aqua Teen Hunger Force Colon Movie Film for Theaters (2007),Action|Adventure|Animation|Comedy|Fantasy|Mystery|Sci-Fi,3.221917808219178
52489,"Private Affairs of Bel Ami, The (1947)",Drama,3.0
52495,Straight Time (1978),Crime|Drama,3.6894736842105265
52528,Tristana (1970),Drama,3.7844036697247705
52545,Puccini for Beginners (2006),Comedy|Romance,3.1226415094339623
52548,Slow Burn (2005),Drama|Mystery|Thriller,2.53125
52551,Redline (2007),Action,2.4285714285714284
52561,Summer Palace (Yihe yuan) (2006),Drama|Romance,3.4761904761904763
52570,In the Year of the Pig (1968),Documentary|War,3.9583333333333335
52572,"Mackintosh Man, The (1973)",Action|Drama|Thriller,2.962962962962963
52579,"Vie en Rose, La (Môme, La) (2007)",Drama|Musical,3.6878363832077503
52581,"Man - Woman Wanted (Poszukiwany, poszukiwana) (1973)",Comedy,3.7142857142857144
52589,"Resurrected, The (1992)",Horror,2.84
52591,"Contract, The (2006)",Crime|Drama|Thriller,2.947513812154696
52604,Fracture (2007),Crime|Drama|Mystery|Thriller,3.7203716690042077
52606,Big Nothing (2006),Comedy|Crime|Thriller,3.3511904761904763
52617,Woman on the Beach (Haebyeonui yeoin) (2006),Comedy|Drama,3.6315789473684212
52634,Smash-Up: The Story of a Woman (1947),Drama|Romance,3.375
52644,Vacancy (2007),Horror|Thriller,3.0006711409395974
52666,Benny's Video (1992),Drama|Horror,3.6917098445595853
52668,In the Land of Women (2007),Comedy|Drama|Romance,3.264792899408284
52690,"Devil Commands, The (1941)",Horror|Sci-Fi,3.25
52694,Mr. Bean's Holiday (2007),Comedy,2.979149959903769
52709,Adam & Paul (2004),Comedy|Drama,3.5238095238095237
52712,"Invisible, The (2007)",Crime|Drama|Fantasy|Mystery|Thriller,3.1303680981595092
52715,Kickin It Old Skool (2007),Comedy,2.239130434782609
52717,"Condemned, The (2007)",Action|Adventure|Crime|Thriller,2.857142857142857
52722,Spider-Man 3 (2007),Action|Adventure|Sci-Fi|Thriller|IMAX,2.863171036204744
52724,Lucky You (2007),Comedy|Drama,2.8108974358974357
52730,It's a Very Merry Muppet Christmas Movie (2002),Children|Comedy,2.9675324675324677
52742,"Furies, The (1950)",Drama|Romance|Western,3.5238095238095237
52767,21 Up (1977),Documentary,3.961456102783726
52773,Kiss Me Again (2006),Drama|Romance,3.4
52781,Hana (Hana yori mo naho) (2006),Comedy|Drama,3.0833333333333335
52784,Sharkwater (2006),Documentary,3.6810344827586206
52796,West (Occident) (2002),Comedy,3.5625
52804,Flannel Pajamas (2006),Romance,3.2142857142857144
52806,Tales from Earthsea (Gedo Senki) (2006),Adventure|Animation|Fantasy,3.130630630630631
52813,Thieves' Highway (1949),Drama|Film-Noir|Thriller,3.510869565217391
52831,Maniac Cop (1988),Action|Crime|Horror|Thriller,3.033333333333333
52838,Year of the Dog (2007),Comedy|Drama|Romance,2.822314049586777
52845,Thr3e (Three) (2006),Drama|Horror|Mystery|Thriller,2.588235294117647
52858,"Rocket, The (a.k.a. Maurice Richard) (2005)",Drama,3.5526315789473686
52865,Diggers (2006),Comedy|Drama,2.82
52867,"Ex, The (2007)",Comedy|Romance,2.616580310880829
52872,Woman Is the Future of Man (Yeojaneun namjaui miraeda) (2004),Drama,2.9
52885,Paprika (Papurika) (2006),Animation|Mystery|Sci-Fi,3.90388426476417
52891,"Flying Scotsman, The (2006)",Drama,3.25
52913,Sylvia Scarlett (1935),Comedy|Drama|Romance,3.076923076923077
52922,Fixed Bayonets! (1951),Drama|War,3.3333333333333335
52927,Syndromes and a Century (Sang sattawat) (2006),Drama,3.7153846153846155
52929,Red Road (2006),Drama,3.5
52938,"Adventures of Mark Twain, The (1986)",Adventure|Animation|Children,3.578125
52942,At Five in the Afternoon (Panj é asr) (2003),Drama,2.75
52950,Day Watch (Dnevnoy dozor) (2006),Action|Fantasy|Horror|Thriller,3.3130434782608695
52952,This Is England (2006),Drama,3.8081742243436754
52956,One Nite In Mongkok (Wong gok hak yau) (2004),Action|Crime|Drama,3.1875
52967,Away from Her (2006),Drama,3.7238658777120315
52973,Knocked Up (2007),Comedy|Drama|Romance,3.413657770800628
52975,Hairspray (2007),Comedy|Drama|Musical,3.3179896665100985
52980,"Zidane: A 21st Century Portrait (Zidane, un portrait du 21e siècle) (2006)",Documentary,2.736842105263158
53000,28 Weeks Later (2007),Horror|Sci-Fi|Thriller,3.444093547285763
53002,Georgia Rule (2007),Comedy|Drama|Romance,2.9491869918699187
53004,Delta Farce (2007),Action|Adventure|Comedy,1.8923611111111112
53022,Wheels on Meals (Kuai can che) (1984),Action|Comedy|Crime|Romance,3.6621621621621623
53024,Jonestown: The Life and Death of Peoples Temple (2006),Documentary,3.9037900874635567
53038,Red Dust (1932),Drama,3.656716417910448
53052,Tokyo Olympiad (1965),Documentary,3.607142857142857
53066,Caught (1949),Drama|Film-Noir,3.5172413793103448
53084,Blood Trails (2006) ,Horror|Thriller,1.875
53121,Shrek the Third (2007),Adventure|Animation|Children|Comedy|Fantasy,2.9104542490762877
53123,Once (2006),Drama|Musical|Romance,3.8638157894736844
53125,Pirates of the Caribbean: At World's End (2007),Action|Adventure|Comedy|Fantasy,3.3906291361510634
53127,Bug (2007),Drama|Horror|Thriller,3.062111801242236
53129,Mr. Brooks (2007),Crime|Drama|Thriller,3.6529764651592065
53131,Rise: Blood Hunter (2007),Action|Horror|Mystery|Thriller,2.4121621621621623
53133,Gracie (2007),Drama,2.7327586206896552
53138,"Librarian: Return to King Solomon's Mines, The (2006)",Action|Adventure|Fantasy,3.292929292929293
53140,"Librarian: Quest for the Spear, The (2004)",Action|Adventure|Comedy|Fantasy|Romance,3.296137339055794
53143,Fay Grim (2006),Action|Thriller,3.0783132530120483
53152,"Man from Planet X, The (1951)",Horror|Romance|Sci-Fi,2.611111111111111
53154,Zoo (2007),Documentary,2.75
53161,"I'm a Cyborg, But That's OK (Saibogujiman kwenchana) (2006)",Comedy|Drama|Romance|Sci-Fi,3.5742924528301887
53187,Beauty in Trouble (Kráska v nesnázích) (2006),Drama,3.8333333333333335
53189,Eagle vs Shark (2007),Comedy,3.463675213675214
53207,88 Minutes (2008),Crime|Drama|Mystery|Thriller,2.9116564417177915
53226,"Great War, The (Grande guerra, La) (1959)",Action|Adventure|Comedy|Drama|War,4.09375
53282,Day Night Day Night (2006),Crime|Drama|Thriller,2.913793103448276
53318,Cashback (2006),Comedy|Drama|Romance,3.6362115127175367
53322,Ocean's Thirteen (2007),Crime|Thriller,3.5142060541688793
53326,Them (Ils) (2006),Horror,3.191780821917808
53342,Flandres (Flanders) (2006),Action|Drama|War,3.1666666666666665
53349,Ten Canoes (2006),Adventure|Comedy|Drama|War,3.4240506329113924
53352,Sheitan (2006),Comedy|Horror|Thriller,2.8508771929824563
53355,Sun Alley (Sonnenallee) (1999),Comedy|Romance,3.402173913043478
53370,Godzilla and Mothra: The Battle for Earth (Gojira vs. Mosura) (1992),Action|Sci-Fi,3.0238095238095237
53373,Godzilla vs. Destroyah (Gojira vs. Desutoroiâ) (1995) ,Action|Sci-Fi,3.1794871794871793
53375,Godzilla vs. King Ghidorah (Gojira vs. Kingu Gidorâ) (1991),Action|Sci-Fi,3.2625
53379,"Ghost Ship, The (1943)",Drama|Mystery|Thriller,3.108108108108108
53382,Experiment Perilous (1944),Romance|Thriller,2.7857142857142856
53406,Go (2001),Drama,3.4035087719298245
53416,Alone with Her (2006),Crime|Drama|Thriller,2.576923076923077
53435,Hostel: Part II (2007),Crime|Horror|Thriller,2.6082337317397077
53443,Remember the Night (1940),Comedy|Drama|Romance,3.6951219512195124
53447,Paranoid Park (2007),Crime|Drama,3.2857142857142856
53450,"Legend of Sleepy Hollow, The (1980)",Comedy|Fantasy|Horror,3.193548387096774
53453,Starcrash (a.k.a. Star Crash) (1978),Action|Adventure|Fantasy|Sci-Fi,2.0943396226415096
53460,Surf's Up (2007),Animation|Children|Comedy,3.2228763666947016
53464,Fantastic Four: Rise of the Silver Surfer (2007),Action|Adventure|Sci-Fi,2.6291878852854462
53466,Nancy Drew (2007),Adventure|Crime|Thriller,2.995798319327731
53468,Fido (2006),Comedy|Horror|Thriller,3.487987987987988
53476,"Iceberg, L' (2005)",Comedy,3.4130434782608696
53498,Who the #$&% is Jackson Pollock? (2006),Documentary,3.3815789473684212
53519,Death Proof (2007),Action|Adventure|Crime|Horror|Thriller,3.5655828356558286
53548,Robot Monster (1953),Horror|Sci-Fi,1.7222222222222223
53550,Rescue Dawn (2006),Action|Adventure|Drama|War,3.5924922600619196
53554,"Blue Bird, The (1940)",Children|Fantasy,3.5555555555555554
53561,"Wedding Night, The (1935)",Drama|Romance,3.25
53569,"Amateurs, The (Moguls, The) (2005)",Comedy,2.8452380952380953
53574,"TV Set, The (2006)",Comedy|Drama,3.1875
53578,"Valet, The (La doublure) (2006)",Comedy,3.388111888111888
53582,Dodge City (1939),Romance|Western,3.453125
53592,Four Minutes (Vier Minuten) (2006),Drama,3.6785714285714284
53600,In Your Hands (Forbrydelser) (2004),Drama,3.5
53651,Once You're Born You Can No Longer Hide (Quando sei nato non puoi più nasconderti) (2005),Adventure|Drama,3.4285714285714284
53737,"Night of the Generals, The (1967)",Crime|Drama|Mystery|Thriller|War,3.396551724137931
53741,"Comedy of Power (Ivresse du pouvoir, L') (2006)",Drama,2.85
53752,Gui Si (Silk) (2006),Drama|Horror|Mystery|Sci-Fi|Thriller,3.32
53766,Breaking News (Daai si gin) (2004),Action|Crime|Drama,3.3469387755102042
53769,In Search of a Midnight Kiss (2007),Comedy|Romance,3.7254335260115607
53774,"Mystery of Picasso, The (Le mystère Picasso) (1956)",Documentary,3.6
53788,Exiled (Fong juk) (2006),Action|Crime|Thriller,3.48
53827,Sybil (1976),Drama,3.6206896551724137
53833,David Holzman's Diary (1967),Documentary|Drama,3.72
53835,Journey to Italy (Viaggio in Italia) (Voyage to Italy) (Voyage in Italy) (1954),Drama|Romance,3.688775510204082
53837,Swoon (1992),Crime|Drama,3.4166666666666665
53839,East Side Story (1997),Documentary|Musical,3.2142857142857144
53841,Knock on Wood (1954),Comedy,3.4
53843,O.C. and Stiggs (1985),Comedy,2.53125
53845,"Homecoming, The (1973)",Drama,3.388888888888889
53847,"Woman Chaser, The (1999)",Comedy,3.5
53849,Uranus (1990),Comedy|Drama,3.0
53851,American Friends (1991),Drama|Romance,3.357142857142857
53853,Within Our Gates (1920),Drama|Romance,3.5625
53855,Johnny Tremain (1957),Adventure|Children|War,3.2045454545454546
53857,Alan & Naomi (1992),Children|Drama,2.75
53859,Goal II: Living the Dream (2007),Action|Drama,2.8468468468468466
53873,Cheech & Chong: Still Smokin' (1983),Comedy,2.8043478260869565
53880,Putney Swope (1969),Comedy,3.648936170212766
53883,"Power of Nightmares, The: The Rise of the Politics of Fear (2004)",Documentary,3.9875
53885,"Trials of Darryl Hunt, The (2006)",Crime|Documentary,3.9473684210526314
53887,O Lucky Man! (1973),Comedy|Drama|Fantasy|Musical,3.68796992481203
53894,Sicko (2007),Documentary|Drama,3.6143953934740884
53916,Tea and Sympathy (1956),Drama|Romance,3.5
53919,"Man in the Iron Mask, The (1939)",Adventure,3.281609195402299
53921,"Mighty Heart, A (2007)",Drama|Thriller,3.2791519434628977
53953,1408 (2007),Drama|Horror|Thriller,3.353160776505724
53956,Death at a Funeral (2007),Comedy,3.6889978213507626
53963,Clubland (a.k.a. Introducing the Dwights) (2007),Comedy|Drama,2.9375
53967,High Road to China (1983),Adventure|Drama|Romance|War,3.03125
53972,Live Free or Die Hard (2007),Action|Adventure|Crime|Thriller,3.454859028194361
53974,License to Wed (2007),Comedy|Romance,2.5764023210831724
53988,Evening (2007),Drama,3.0822368421052633
53993,Evan Almighty (2007),Comedy|Fantasy,2.6930056710775045
53996,Transformers (2007),Action|Sci-Fi|Thriller|IMAX,3.0907170873981697
53999,Captivity (2007),Crime|Thriller,2.397905759162304
54001,Harry Potter and the Order of the Phoenix (2007),Adventure|Drama|Fantasy|IMAX,3.768890283005716
54004,I Now Pronounce You Chuck and Larry (2007),Comedy|Romance,2.792628205128205
54010,Bedtime Story (1964),Comedy,2.6
54020,McQ (1974),Action|Crime|Drama,3.36
54049,"Mean Season, The (1985)",Crime|Thriller,3.236111111111111
54056,Back In Action (1993),Action|Adventure|Drama,2.25
54067,Heart of Dragon (Long de xin) (1985),Action|Comedy|Crime|Drama|War,2.892857142857143
54075,Arn: The Knight Templar (Arn - Tempelriddaren) (2007),Action|Adventure|Drama|Romance|War,3.201530612244898
54094,Driving Lessons (2006),Comedy|Drama,3.3703703703703702
54116,First Snow (2006),Drama|Thriller,3.0956521739130434
54121,Broken Arrow (1950),Drama|Romance|Western,3.0080645161290325
54144,"Last Time, The (2006)",Comedy|Drama|Romance,3.4318181818181817
54171,Re-cycle (Gwai wik) (2006),Fantasy|Horror,3.488095238095238
54176,No Time For Sergeants (1958),Adventure|Comedy|War,3.576923076923077
54185,Manufactured Landscapes (2006),Documentary,3.576923076923077
54190,Across the Universe (2007),Drama|Fantasy|Musical|Romance,3.56763079540621
54193,Broken English (2007),Comedy|Drama|Romance,3.3622448979591835
54196,Brand Upon the Brain! (2006),Adventure|Fantasy|Mystery,3.507042253521127
54198,Boris and Natasha (1992),Action|Comedy,2.730769230769231
54220,"Sterile Cuckoo, The (1969)",Comedy|Drama,2.9285714285714284
54229,When the Wind Blows (1986),Animation|War,3.6865671641791047
54239,The Dawn Patrol (1930),Action|Drama|War,3.375
54241,"Lives of a Bengal Lancer, The (1935)",Adventure|Drama,3.3676470588235294
54243,"Piano Tuner of Earthquakes, The (2005)",Drama|Fantasy|Romance,3.1578947368421053
54248,A Dog's Breakfast (2007),Comedy,3.090909090909091
54251,Dorian Blues (2004),Comedy,2.75
54254,Come Early Morning (2006),Drama|Romance,3.361111111111111
54256,Hot Rod (2007),Comedy,3.455084745762712
54259,Stardust (2007),Adventure|Comedy|Fantasy|Romance,3.812228708277204
54262,Murder Most Foul (1964),Comedy|Crime|Drama|Mystery|Thriller,3.3653846153846154
54268,Who's Your Caddy? (2007),Comedy,1.5119047619047619
54270,Skinwalkers (2007),Horror|Thriller,2.185185185185185
54272,"Simpsons Movie, The (2007)",Animation|Comedy,3.397111716621253
54274,I Know Who Killed Me (2007),Crime|Drama|Thriller,1.7895927601809956
54276,No Reservations (2007),Comedy|Drama|Romance,3.252840909090909
54278,Underdog (2007),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,2.5193236714975846
54281,Charlie Bartlett (2007),Comedy|Drama,3.565300285986654
54284,"Cantante, El (2007)",Drama|Musical,2.759259259259259
54286,"Bourne Ultimatum, The (2007)",Action|Crime|Thriller,3.919385562176419
54290,Bratz: The Movie (2007),Comedy,1.4162679425837321
54318,Cruel Story of Youth (Seishun zankoku monogatari) (1960),Drama,3.263157894736842
54326,"Sierra, La (2005)",Documentary,4.333333333333333
54328,My Best Friend (Mon meilleur ami) (2006),Comedy,3.403669724770642
54331,You Kill Me (2007),Comedy|Crime|Thriller,3.3523489932885906
54341,Wild Tigers I Have Known (2006),Drama,2.857142857142857
54349,Reincarnation (2005),Horror|Mystery,3.1515151515151514
54354,China Blue (2005),Documentary,3.5555555555555554
54372,Tell No One (Ne le dis à personne) (2006),Crime|Drama|Mystery|Thriller,3.8216216216216217
54378,Man's Job (Miehen työ) (2007),Drama,3.160377358490566
54406,Morning Glory (1933),Drama|Romance,3.0483870967741935
54419,Czech Dream (Ceský sen) (2004),Documentary,3.3472222222222223
54426,12:08 East of Bucharest (A fost sau n-a fost?) (2006),Comedy|Drama,3.550632911392405
54445,"All the Way Boys (Più forte, ragazzi!) (1972)",Action|Adventure|Comedy,3.3684210526315788
54455,Teachers (1984),Comedy|Drama|Romance,2.953125
54480,Jack the Giant Killer (1962),Adventure|Fantasy,3.375
54491,If I Were You (Se Eu Fosse Você) (2006),Comedy,3.225806451612903
54493,"Manitou, The (1978)",Horror,2.3076923076923075
54501,Miss Julie (1951),Drama,3.0454545454545454
54503,Superbad (2007),Comedy,3.7347471953281084
54505,Arctic Tale (2007),Documentary,3.015151515151515
54510,Joshua (2007),Drama|Thriller,2.8509615384615383
54513,Talk to Me (2007),Drama,3.415204678362573
54519,Princesas (2005),Drama,3.0416666666666665
54536,"Tripper, The (2006)",Horror,2.28125
54542,Command Decision (1948),Drama|War,3.142857142857143
54554,"Cave of the Yellow Dog, The (2005)",Drama,3.4722222222222223
54561,Abraham (1993),Adventure|Drama,2.5
54580,"Young Lieutenant, The (Le petit lieutenant) (2005)",Crime|Drama,3.1052631578947367
54605,"Kill, Baby, Kill (Operazione paura) (1966)",Horror,3.446969696969697
54607,"War Tapes, The (2006)",Documentary|War,3.5833333333333335
54612,Resurrecting the Champ (2007),Drama,3.386986301369863
54614,American Pastime (2007),Drama|Romance,3.0
54617,"Brice Man, The (Brice de Nice) (2005)",Comedy,2.6666666666666665
54621,Molière (2007),Comedy|Drama|Romance,3.6171875
54648,Rush Hour 3 (2007),Action|Comedy|Crime|Thriller,3.1217982226868792
54652,1991: The Year Punk Broke (1992),Documentary,3.5
54686,"Last Legion, The (2007)",Action|Adventure|Fantasy|War,2.791015625
54725,Under the Yum Yum Tree (1963),Comedy,2.423076923076923
54732,Balls of Fury (2007),Comedy,2.5357624831309042
54734,Sydney White (2007),Comedy,3.289473684210526
54736,"Kingdom, The (2007)",Action|Drama|Thriller,3.517857142857143
54738,Wind Chill (2007),Drama|Horror|Thriller,2.9130434782608696
54745,Rocket Science (2007),Comedy|Drama,3.491706161137441
54758,TerrorStorm: A History of Government-Sponsored Terrorism (2006),Documentary,3.3333333333333335
54768,Daddy Day Camp (2007),Children|Comedy,2.2558823529411764
54771,"Invasion, The (2007)",Action|Drama|Horror|Sci-Fi|Thriller,3.005340453938585
54775,War (2007),Action|Thriller,3.0884244372990355
54778,Illegal Tender (2007),Crime|Drama|Thriller,2.533333333333333
54780,"Nanny Diaries, The (2007)",Comedy|Drama|Romance,3.0203252032520327
54783,September Dawn (2007),Drama|Romance|Western,2.1774193548387095
54785,Halloween (2007),Horror,2.9864029666254637
54787,Death Sentence (2007),Drama|Thriller,3.2291666666666665
54796,2 Days in Paris (2007),Comedy|Drama|Romance,3.3769771528998245
54833,Brighton Rock (1947),Crime|Drama|Film-Noir,3.67
54872,Keoma (1976),Action|Drama|Western,3.34
54875,Face to Face (Faccia a faccia) (1967),Adventure|Western,3.423076923076923
54878,"Professional Gun, A (Mercenary, The) (Mercenario, Il) (1968)",Comedy|Western,3.4
54881,"King of Kong, The (2007)",Documentary,3.8262313226342
54908,Taxi 4 (2007),Action|Comedy,3.0155440414507773
54910,Behind the Mask: The Rise of Leslie Vernon (2006),Comedy|Horror|Thriller,3.426470588235294
54922,Victory Through Air Power (1943),Animation|Documentary|War,2.7857142857142856
54934,"Brothers Solomon, The (2007)",Comedy,2.545774647887324
54958,Bordertown (2006),Crime|Drama|Thriller,3.0625
54962,"Nines, The (2007)",Drama|Mystery,3.3425925925925926
54964,Die! Die! My Darling! (Fanatic) (1965),Horror|Thriller,3.1538461538461537
54967,"Hunting and Gathering (Ensemble, c'est tout) (2007)",Drama|Romance,3.621794871794872
54972,"New Wave, A (2007)",Action|Crime,2.0
54978,"Good Night, The (2007)",Comedy|Drama|Fantasy|Musical|Romance,3.1882352941176473
54986,"Watch Out, We're Mad (...Altrimenti ci arrabbiamo!) (1974)",Action|Comedy,3.4583333333333335
54988,Stories of Lost Souls (2005),Comedy|Drama|Thriller,2.6666666666666665
54995,Planet Terror (2007),Action|Horror|Sci-Fi,3.529816513761468
54997,3:10 to Yuma (2007),Action|Crime|Drama|Western,3.7316413875957353
54999,Shoot 'Em Up (2007),Action|Comedy|Crime,3.2975266731328805
55020,"Ten, The (2007)",Comedy,2.7853658536585364
55040,Bitter Rice (Riso amaro) (1949),Drama,3.4423076923076925
55050,Fierce People (2005),Drama,3.2432432432432434
55052,Atonement (2007),Drama|Romance|War,3.7407906558849957
55061,Electroma (2006),Drama|Sci-Fi,3.2261904761904763
55063,My Winnipeg (2007),Documentary|Fantasy,3.723684210526316
55067,Requiem (2006),Drama|Thriller,3.688888888888889
55069,"4 Months, 3 Weeks and 2 Days (4 luni, 3 saptamâni si 2 zile) (2007)",Drama,3.8478033472803346
55071,No End in Sight (2007),Documentary,3.8075757575757576
55078,Far from the Madding Crowd (1967),Drama|Romance,3.4767441860465116
55080,"Brave One, The (2007)",Crime|Drama|Thriller,3.301916932907348
55094,In the Valley of Elah (2007),Drama|Mystery,3.5710470085470085
55098,Paint It Yellow (Rang De Basanti) (2006),Action|Comedy|Drama,3.8991416309012874
55106,Design for Living (1933),Comedy|Romance,3.693548387096774
55110,December Boys (2007),Drama,3.1391752577319587
55112,Shanghai Kiss (2007),Comedy|Drama|Romance,3.1129032258064515
55116,"Hunting Party, The (2007)",Action|Adventure|Comedy|Drama|Thriller,3.356807511737089
55118,Eastern Promises (2007),Crime|Drama|Thriller,3.812009335879482
55132,"Bubble, The (Ha-Buah) (2006)",Drama|Romance,3.7142857142857144
55147,27 Missing Kisses (2000),Comedy|Drama|Romance,3.1363636363636362
55154,Brooklyn Rules (2007),Crime|Drama|Romance,3.046511627906977
55156,"Unreasonable Man, An (2006)",Documentary,3.8229166666666665
55159,Vengeance is Mine (Fukushu suruwa wareniari) (1979),Crime|Drama,3.5352941176470587
55167,Tekkonkinkreet (Tekkon kinkurîto) (2006),Action|Adventure|Animation|Crime|Fantasy,3.7645687645687644
55176,In the Shadow of the Moon (2007),Documentary,3.912903225806452
55178,Stephanie Daley (2006),Drama,3.203125
55190,Love and Other Disasters (2006),Comedy|Romance,3.1619047619047618
55205,Interview (2007),Drama,3.306451612903226
55207,Cashback (2004),Comedy|Drama,3.589041095890411
55209,The Death and Life of Bobby Z (2007),Action|Crime|Drama|Thriller,2.962962962962963
55223,Private Fears in Public Places (Coeurs) (2006),Drama|Romance,3.140625
55226,House of Bamboo (1955),Crime|Film-Noir,3.4464285714285716
55232,Resident Evil: Extinction (2007),Action|Horror|Sci-Fi|Thriller,3.138626453488372
55241,Mr. Woodcock (2007),Comedy,2.4312638580931263
55245,Good Luck Chuck (2007),Comedy|Romance,2.7816979051819186
55247,Into the Wild (2007),Action|Adventure|Drama,3.8751936483346245
55250,"Game Plan, The (2007)",Comedy,3.130346232179226
55253,"Lust, Caution (Se, jie) (2007)",Drama|Romance|Thriller|War,3.7580645161290325
55255,Feast of Love (2007),Drama|Romance,3.1016949152542375
55257,Postal (2007),Action|Comedy|Thriller,2.6315789473684212
55259,"Seeker: The Dark Is Rising, The (2007)",Action|Adventure|Drama|Fantasy,2.7061855670103094
55261,"Heartbreak Kid, The (2007)",Comedy|Drama|Romance,2.7487644151565074
55267,Dan in Real Life (2007),Comedy|Drama|Romance,3.4086460032626427
55269,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama,3.7280957943925235
55272,We Own the Night (2007),Crime|Drama,3.2411575562700965
55274,Elizabeth: The Golden Age (2007),Drama,3.4293544457978076
55276,Michael Clayton (2007),Drama|Thriller,3.704868154158215
55278,Sleuth (2007),Drama|Mystery|Thriller,3.349442379182156
55280,Lars and the Real Girl (2007),Comedy|Drama,3.7026715039577835
55282,30 Days of Night (2007),Horror|Thriller,3.1268166901078294
55284,Rendition (2007),Drama|Thriller,3.301781737193764
55286,Things We Lost in the Fire (2007),Drama|Romance,3.503154574132492
55288,Reservation Road (2007),Drama|Thriller,3.23953488372093
55290,Gone Baby Gone (2007),Crime|Drama|Mystery,3.7970109301806825
55292,"Comebacks, The (2007)",Comedy,1.9680851063829787
55294,Weirdsville (2007),Comedy|Crime|Drama,3.12
55298,"Dog Problem, The (2006)",Comedy,2.6153846153846154
55324,Relative Strangers (2006),Comedy,2.3529411764705883
55329,Alien Autopsy (2006),Comedy|Sci-Fi,2.7261904761904763
55343,Straightheads (Closure) (2007),Crime|Drama,2.8863636363636362
55360,Climates (Iklimler) (2006),Drama,3.5086206896551726
55363,"Assassination of Jesse James by the Coward Robert Ford, The (2007)",Crime|Drama|Western,3.6614008374571756
55369,Chronicle of a Summer (Chronique d'un été) (1961),Documentary,3.5166666666666666
55373,"Breaking Point, The (1950)",Crime|Drama|Film-Noir,3.357142857142857
55389,"Nanny, The (1965)",Drama|Thriller,3.1481481481481484
55391,10th & Wolf (2006),Crime|Drama|Thriller,2.9825581395348837
55402,Beaufort (2007),Action|Drama|War,3.2950819672131146
55406,Civic Duty (2006),Drama|Thriller,2.75
55408,The Killing Floor (2007),Crime|Horror|Mystery,2.727272727272727
55417,Irina Palm (2007),Drama,3.475
55419,I'm Reed Fish (2006),Comedy|Drama|Romance,3.1710526315789473
55434,Between Heaven and Hell (1956),Drama|War,3.25
55440,"Final Season, The (2007)",Drama,3.2413793103448274
55442,Persepolis (2007),Animation|Drama,3.92987894892235
55444,Control (2007),Drama,3.8258036490008687
55451,The Jane Austen Book Club (2007),Comedy|Drama|Romance,3.372093023255814
55460,And the Pursuit of Happiness (La poursuite du bonheur) (1986),Documentary,3.6666666666666665
55462,Frostbitten (Frostbiten) (2006),Comedy|Horror,2.3863636363636362
55467,Jonny Vang (2003),Comedy|Drama|Mystery,3.392857142857143
55469,Graveyard of Honor (Shin jingi no hakaba) (2002),Action|Crime|Thriller,3.533333333333333
55476,"Wood & Stock: Sexo, Orégano e Rock'n'Roll (2006)",Animation|Comedy,3.125
55485,Fugitive Pieces (2007),Drama,3.0416666666666665
55487,Outlaw (2007),Action|Crime|Drama|Thriller,2.72972972972973
55489,"Good Time Girls, The (Bonnes femmes, Les) (1960)",Drama|Mystery|Romance,3.411764705882353
55492,"Last Winter, The (2006)",Horror,2.8714285714285714
55498,Silk (2007),Adventure|Drama|Romance,2.9468085106382977
55507,"Mary, Queen of Scots (1971)",Drama,3.8035714285714284
55512,Can't Help Singing (1944),Musical|Western,2.3333333333333335
55517,I Want Someone to Eat Cheese With (2006),Comedy,2.9913793103448274
55549,Manufacturing Dissent (2007),Documentary,2.727272727272727
55553,Black Sheep (2006),Comedy|Horror,3.04
55555,"Edge of Heaven, The (Auf der anderen Seite) (2007)",Drama,3.869674185463659
55566,Tyler Perry's Why Did I Get Married? (2007),Comedy|Drama,2.865979381443299
55577,Saw IV (2007),Crime|Horror|Thriller,2.7217133620689653
55603,My Mom's New Boyfriend (2008),Action|Comedy|Romance|Thriller,2.797752808988764
55620,For the Bible Tells Me So (2007),Documentary,3.617021276595745
55626,Gemini (Sôseiji) (1999),Drama|Fantasy|Horror|Mystery|Thriller,3.4
55628,"Monster Walks, The (1932)",Horror,1.5555555555555556
55652,Scum (1979),Crime|Drama,3.6758241758241756
55659,Return to the 36th Chamber (Shao Lin da peng da shi) (1980) ,Action|Comedy,2.9782608695652173
55668,Full of It (2007),Comedy|Drama,2.675
55671,"Sea Wolf, The (1941)",Adventure|Drama,3.5238095238095237
55681,Valhalla (1986),Adventure|Animation|Children|Fantasy,2.772727272727273
55684,"City of Violence, The (Jjakpae) (2006)",Action|Crime|Drama,3.4166666666666665
55687,My Kid Could Paint That (2007),Documentary,3.596330275229358
55691,"Amanece, que no es poco (1989)",Comedy,3.642857142857143
55705,Secret Sunshine (Milyang) (2007),Comedy|Drama|Romance,3.4051724137931036
