IMDb id,Name,type,Running Time,Year,Age,IMDb Rating,genres,platform
tt0156136,Tik Tik Tik,Movie,134,1981,G,6.9,Crime,Amazon Prime
tt8982436,Ventilator,Movie,140,2018,G,7.7,Comedy,Amazon Prime
tt5914630,Chudail Story,Movie,99,2016,R,2.4,Horror,Amazon Prime
tt0496806,Ocean's Thirteen,Movie,122,2007,PG-13,6.9,Crime,Amazon Prime
tt0790686,Mirrors,Movie,111,2008,R,6.1,Horror,Amazon Prime
tt13106832,Greed,Movie,104,2020,PG-13,7.3,Action,Amazon Prime
tt0831840,Ahista Ahista,Movie,117,2006,G,7,Drama,Amazon Prime
tt1386926,Double Take,Movie,79,2009,G,6.2,Documentary,Amazon Prime
tt9537066,Lady Tiger,Movie,130,2019,PG-13,3.4,Documentary,Amazon Prime
tt1229390,Shortkut - The Con Is On,Movie,132,2009,PG-13,3.4,Comedy,Amazon Prime
tt9319880,Agni Devi,Movie,101,2019,G,4.9,Crime,Amazon Prime
tt0403935,Action Jackson,Movie,143,2014,G,3.3,Action,Amazon Prime
tt0252277,Bichhoo,Movie,154,2000,R,5,Action,Amazon Prime
tt7709860,Sadrishavakyam 24:29,Movie,127,2017,PG-13,4.6,Crime,Amazon Prime
tt0120815,Saving Private Ryan,Movie,169,1998,R,8.6,Drama,Amazon Prime
tt0995752,Tashan,Movie,147,2008,PG-13,3.9,Action,Amazon Prime
tt10333426,Bliss,Movie,103,2021,PG-13,5.4,Drama,Amazon Prime
tt0436165,Chaukat Raja,Movie,149,1991,G,7.3,Family,Amazon Prime
tt0819810,Traffic Signal,Movie,125,2007,PG-13,6.5,Drama,Amazon Prime
tt1666186,Vampires Suck,Movie,82,2010,PG-13,3.4,Comedy,Amazon Prime
tt1590979,Geet Sangeet,Movie,135,1994,G,7,Drama,Amazon Prime
tt9648668,Wedding Cha Shinema,Movie,137,2019,G,6.8,Comedy,Amazon Prime
tt10801042,Love Aaj Kal Porshu,Movie,102,2020,PG-13,6,Drama,Amazon Prime
tt3322506,Geethanjali,Movie,150,2013,PG-13,3.8,Thriller,Amazon Prime
tt8303588,Kaatrin Mozhi,Movie,147,2018,PG,7.4,Comedy,Amazon Prime
tt0135641,Sapoot,Movie,152,1996,PG-13,5.2,Action,Amazon Prime
tt8923482,One Child Nation,Movie,88,2019,R,7.5,Documentary,Amazon Prime
tt1538220,Andha Atit,Movie,105,1972,G,6.4,Drama,Amazon Prime
tt4209086,Time Machine,Movie,40,2016,PG-13,6,Family,Amazon Prime
tt0105007,Nishchaiy,Movie,146,1992,G,4.2,Action,Amazon Prime
tt2227430,Srimannarayana,Movie,138,2012,R,4.2,Drama,Amazon Prime
tt9811452,Chikati Gadilo Chithakotudu,Movie,106,2019,R,4.8,Adult,Amazon Prime
tt0264464,Catch Me If You Can,Movie,140,2002,PG-13,8.1,Biography,Amazon Prime
tt1678051,Soldiers of Fortune,Movie,93,2012,R,4.3,Action,Amazon Prime
tt3037398,Ganesh Talkies,Movie,130,2013,G,5.1,Drama,Amazon Prime
tt7624840,Paharganj,Movie,104,2019,R,4.5,Crime,Amazon Prime
tt7510870,Sakka Podu Podu Raja,Movie,124,2017,PG-13,4.4,Action,Amazon Prime
tt0278927,Appu,Movie,139,1990,G,5.8,Comedy,Amazon Prime
tt1392207,Nee Bareda Kadambari,Movie,136,1985,G,7.6,Drama,Amazon Prime
tt10811070,Cheel Zadap,Movie,117,2019,PG-13,5.6,Comedy,Amazon Prime
tt5908042,Chakkiligintha,Movie,142,2014,PG-13,6.3,Romance,Amazon Prime
tt0080736,The Final Countdown,Movie,102,1980,R,6.7,Action,Amazon Prime
tt0268117,Aar Paar,Movie,139,1985,G,6.1,Action,Amazon Prime
tt0084805,Tootsie,Movie,116,1982,G,7.4,Comedy,Amazon Prime
tt7594378,Kalyanam,Movie,113,2018,G,6.7,Comedy,Amazon Prime
tt10075042,Aasaiyil Oru Kaditham,Movie,126,1999,PG-13,5.2,Action,Amazon Prime
tt1931513,Ponnar Sankar,Movie,134,2011,G,4,Drama,Amazon Prime
tt1321329,Agent Gopi,Movie,129,1978,G,7.6,Action,Amazon Prime
tt1904971,Morya,Movie,121,2011,PG-13,8,Drama,Amazon Prime
tt8338746,Phamous,Movie,109,2018,R,3.8,Comedy,Amazon Prime
tt0258463,The Bourne Identity,Movie,118,2002,PG-13,7.9,Action,Amazon Prime
tt3539966,Dishkiyaoon,Movie,118,2014,G,5.2,Action,Amazon Prime
tt0102702,Pratigyabadh,Movie,162,1991,G,5.6,Drama,Amazon Prime
tt8938974,Dharmapuri,Movie,146,2006,G,4.6,Drama,Amazon Prime
tt9743140,Bouma,Movie,147,2019,PG-13,6.6,Comedy,Amazon Prime
tt8489884,Dharasnan,Movie,143,2018,G,5.3,Drama,Amazon Prime
tt3082844,Kush,Movie,25,2013,R,7.7,Drama,Amazon Prime
tt5780076,YZ,Movie,145,2016,PG-13,7.3,Comedy,Amazon Prime
tt1675759,The Wait,Movie,98,2013,R,4.7,Drama,Amazon Prime
tt0287503,Jenifer,Movie,94,2001,PG-13,5.8,Drama,Amazon Prime
tt0234014,Kannappanunni,Movie,156,1977,G,6.8,Drama,Amazon Prime
tt6667252,Gaon,Movie,124,2018,PG-13,5.3,Drama,Amazon Prime
tt0292319,Varavelpu,Movie,145,1989,G,8.1,Comedy,Amazon Prime
tt0795434,Namastey London,Movie,131,2007,G,7.1,Comedy,Amazon Prime
tt0079236,The Great Gambler,Movie,162,1979,R,6.5,Action,Amazon Prime
tt1182345,Moon,Movie,97,2009,R,7.8,Drama,Amazon Prime
tt5872506,Dark Chocolate,Movie,91,2016,R,4.2,Crime,Amazon Prime
tt3783464,Be Dune Saade Chaar,Movie,132,2009,G,6.7,Comedy,Amazon Prime
tt7202976,Jora 10 Numbaria,Movie,135,2017,R,6.5,Action,Amazon Prime
tt0377340,Aetbaar,Movie,143,2004,R,4.6,Action,Amazon Prime
tt0362992,Protidan,Movie,142,1983,G,6.5,Drama,Amazon Prime
tt0104607,Khuda Gawah,Movie,185,1992,G,6.5,Action,Amazon Prime
tt0195231,Satya,Movie,156,1998,G,8.2,Action,Amazon Prime
tt1589985,Bidrohi,Movie,139,1987,G,6.5,Action,Amazon Prime
tt0082971,Indiana Jones and the Raiders of the Lost Ark,Movie,115,1981,R,8.4,Action,Amazon Prime
tt1392197,Marmaduke,Movie,88,2010,G,4.3,Comedy,Amazon Prime
tt0468831,Pauran,Movie,141,2005,G,4.5,Crime,Amazon Prime
tt0309289,Antha,Movie,124,1981,G,7.2,Action,Amazon Prime
tt0260112,Judaai,Movie,149,1980,G,5.8,Drama,Amazon Prime
tt5764024,OK Jaanu,Movie,134,2017,PG-13,5.2,Drama,Amazon Prime
tt7288662,& Jara Hatke,Movie,115,2016,G,3,Drama,Amazon Prime
tt2389974,Aatma,Movie,90,2013,R,3.8,Drama,Amazon Prime
tt0952640,Alvin and the Chipmunks,Movie,91,2007,G,5.2,Adventure,Amazon Prime
tt1403988,The Romantics,Movie,96,2010,R,5.1,Comedy,Amazon Prime
tt0429097,Simla Special,Movie,137,1982,G,6.7,Comedy,Amazon Prime
tt2125630,Swapna Sanchari,Movie,122,2011,G,6,Comedy,Amazon Prime
tt0068646,The Godfather,Movie,177,1972,R,9.2,Crime,Amazon Prime
tt7162138,Nayaner Alo,Movie,144,1998,G,5.2,Romance,Amazon Prime
tt8365356,Lagna Mubarak,Movie,130,2018,PG-13,6,Drama,Amazon Prime
tt0364303,Dev,Movie,164,2004,R,6.9,Drama,Amazon Prime
tt0246235,Sitadevi,Movie,132,1982,G,5.7,Drama,Amazon Prime
tt7763956,Sabrang,Movie,104,2017,G,7.7,Drama,Amazon Prime
tt0096922,Bhrashtachar,Movie,141,1989,PG-13,4.6,Action,Amazon Prime
tt3717236,For the Plasma,Movie,93,2014,G,5.6,Comedy,Amazon Prime
tt0319020,Awara Paagal Deewana,Movie,157,2002,R,6.2,Action,Amazon Prime
tt0942385,Tropic Thunder,Movie,106,2008,R,7,Action,Amazon Prime
tt0084324,Meri Jung,Movie,160,1985,G,7.3,Action,Amazon Prime
tt0762145,Vice,Movie,98,2008,R,4.9,Crime,Amazon Prime
tt0175530,Chor Machaye Shor,Movie,139,1974,G,6.5,Action,Amazon Prime
tt1855268,Main Krishna Hoon,Movie,129,2013,G,5.4,Animation,Amazon Prime
tt3886682,Baavare Prem He,Movie,116,2014,G,6.4,Romance,Amazon Prime
tt0154922,Naa Desam,Movie,125,1982,G,7.1,Drama,Amazon Prime
tt0167190,Hellboy,Movie,121,2004,PG-13,6.8,Action,Amazon Prime
tt10333912,Gulabo Sitabo,Movie,124,2020,PG-13,6.3,Comedy,Amazon Prime
tt0080889,Hopscotch,Movie,104,1980,PG-13,7.2,Adventure,Amazon Prime
tt5523544,Shourya,Movie,117,2016,PG-13,6.3,Romance,Amazon Prime
tt6620324,Indu Sarkar,Movie,134,2017,PG-13,6,Drama,Amazon Prime
tt8406264,Biporjoy,Movie,120,2017,PG-13,4.6,Action,Amazon Prime
tt0172704,Lal Baadshah,Movie,143,1999,R,3.3,Action,Amazon Prime
tt1278447,Sikandar,Movie,102,2009,PG-13,6.3,Crime,Amazon Prime
tt0444781,Deewane Huye Paagal,Movie,150,2005,PG-13,5.4,Action,Amazon Prime
tt6543410,Galige,Movie,141,1994,G,7.4,Drama,Amazon Prime
tt1172049,Demolition,Movie,100,2015,R,7,Comedy,Amazon Prime
tt12053122,Octopus (Kannada),Movie,137,2015,PG-13,5.8,Action,Amazon Prime
tt0268901,Akkare,Movie,111,1984,G,7.5,Comedy,Amazon Prime
tt0876291,Tirupathi,Movie,153,2006,G,3.3,Action,Amazon Prime
tt0375705,Dhill,Movie,158,2001,R,7,Action,Amazon Prime
tt6641630,Pareeth Pandari,Movie,110,2017,G,6.6,Drama,Amazon Prime
tt0156663,Kabzaa,Movie,141,1988,G,5.9,Action,Amazon Prime
tt0154857,Mawaali,Movie,138,1983,G,5.3,Action,Amazon Prime
tt10225098,Ye Kaisa Pal Do Pal Ka Pyar,Movie,84,2016,PG-13,8.8,Drama,Amazon Prime
tt8387376,Chandragiri,Movie,138,2018,G,4.6,Drama,Amazon Prime
tt10801196,Pressure Cooker,Movie,124,2020,PG-13,6.4,Comedy,Amazon Prime
tt11569602,Affraa Taffri,Movie,124,2020,PG-13,6.4,Comedy,Amazon Prime
tt1336017,Veruthe Oru Bharya,Movie,141,2008,G,6.3,Comedy,Amazon Prime
tt0189592,Hum Aapke Dil Mein Rehte Hain,Movie,167,1999,G,5.7,Drama,Amazon Prime
tt8485364,The Room,Movie,99,2019,R,6,Drama,Amazon Prime
tt13138420,Unkahee,Movie,41,2020,G,4,Crime,Amazon Prime
tt5693020,Nunnunarvu,Movie,98,2016,G,7,Romance,Amazon Prime
tt0271575,Jagratha,Movie,134,1989,G,7.4,Crime,Amazon Prime
tt10111568,Smile Please,Movie,132,2019,PG-13,7,Drama,Amazon Prime
tt3919008,Janiva,Movie,100,2015,PG-13,6.2,Drama,Amazon Prime
tt10405902,Shibu,Movie,122,2019,G,6.5,Comedy,Amazon Prime
tt0160513,A Map of the World,Movie,126,1999,R,6.6,Drama,Amazon Prime
tt1499201,Anjaana Anjaani,Movie,151,2010,G,5.8,Comedy,Amazon Prime
tt6385856,Hey Jude,Movie,144,2018,G,6.9,Drama,Amazon Prime
tt0255461,Parayanumvayya Parayathirikkanumvayya,Movie,131,1985,G,5.2,Action,Amazon Prime
tt4832640,Sultan,Movie,169,2016,PG-13,7,Action,Amazon Prime
tt0114781,Under Siege 2: Dark Territory,Movie,99,1995,R,5.5,Action,Amazon Prime
tt8778830,Nava Mohini,Movie,135,1984,R,7.3,Drama,Amazon Prime
tt0335044,Dil Vil Pyar Vyar,Movie,150,2002,PG-13,5.3,Drama,Amazon Prime
tt9165526,Bhale Manchi Chowka Beram,Movie,134,2018,PG-13,6.2,Comedy,Amazon Prime
tt3923576,Whiplash,Movie,106,2015,PG-13,8.4,Drama,Amazon Prime
tt0385656,Dinosaur Island,Movie,73,2002,PG,5,Adventure,Amazon Prime
tt2304655,Gabbar Singh,Movie,151,2012,PG-13,7.1,Action,Amazon Prime
tt8043312,Natpuna Ennanu Theriyuma,Movie,121,2019,G,5.4,Comedy,Amazon Prime
tt0287637,Praja,Movie,178,2001,G,3.9,Action,Amazon Prime
tt5483626,Enai Noki Paayum Thota,Movie,151,2019,PG-13,5.6,Action,Amazon Prime
tt8852312,Ondalla Eradalla,Movie,117,2018,G,8.2,Drama,Amazon Prime
tt1037218,Flashbacks of a Fool,Movie,113,2008,R,6.8,Drama,Amazon Prime
tt4087890,Boochamma Boochodu,Movie,125,2014,R,4.1,Comedy,Amazon Prime
tt1727496,Dil Toh Baccha Hai Ji,Movie,137,2011,R,5.8,Comedy,Amazon Prime
tt0309530,Down with Love,Movie,101,2003,R,6.3,Comedy,Amazon Prime
tt0225515,Dillagi,Movie,182,1999,PG-13,5.4,Drama,Amazon Prime
tt0290098,Varnapakittu,Movie,153,1997,G,5.8,Action,Amazon Prime
tt0333622,Ina,Movie,126,1982,G,5.9,Drama,Amazon Prime
tt0077596,Ganga Ki Saugand,Movie,142,1978,G,5.3,Action,Amazon Prime
tt3766798,Wake Up India,Movie,118,2013,G,6.9,Drama,Amazon Prime
tt9054498,Sasesham,Movie,124,2012,R,4.7,Drama,Amazon Prime
tt0443489,Dreamgirls,Movie,130,2006,PG-13,6.5,Drama,Amazon Prime
tt0251194,Mahaanta,Movie,167,1997,PG-13,4.4,Action,Amazon Prime
tt0831816,Shiva,Movie,114,2006,R,3.9,Action,Amazon Prime
tt0148375,Khilona,Movie,160,1970,G,7.2,Drama,Amazon Prime
tt6588966,Hichki,Movie,116,2018,PG,7.5,Comedy,Amazon Prime
tt1174042,The Myth of the American Sleepover,Movie,96,2010,PG-13,6.3,Comedy,Amazon Prime
tt10410520,Ikkayude Shakadam,Movie,99,2019,PG-13,4,Comedy,Amazon Prime
tt0409678,Alex,Movie,155,2005,G,6.3,Drama,Amazon Prime
tt1735236,Yuvatha,Movie,129,2008,PG-13,5.9,\N,Amazon Prime
tt10384238,Bharat,Movie,154,2019,PG-13,6.6,Talk-Show,Amazon Prime
tt0284999,Dattak,Movie,119,2001,G,7.5,Drama,Amazon Prime
tt6025224,Dwaraka,Movie,137,2017,PG-13,4.8,Drama,Amazon Prime
tt1462901,All Is Bright,Movie,107,2013,R,5.6,Comedy,Amazon Prime
tt1230168,Same Kind of Different as Me,Movie,119,2017,R,6.6,Biography,Amazon Prime
tt0137523,Fight Club,Movie,139,1999,PG-13,8.8,Drama,Amazon Prime
tt1364229,Kalla Kulla,Movie,139,1975,G,7.4,\N,Amazon Prime
tt0077183,Atithee,Movie,135,1978,G,6,Drama,Amazon Prime
tt5288766,BHK Bhalla@Halla.Kom,Movie,120,2016,PG-13,5.9,Comedy,Amazon Prime
tt1587121,Bhola Moira,Movie,132,1977,G,5.3,Drama,Amazon Prime
tt0099371,Days of Thunder,Movie,107,1990,PG-13,6.1,Action,Amazon Prime
tt2175671,Ghost,Movie,113,2012,R,2.3,Horror,Amazon Prime
tt0480572,Pyaar Ke Side Effects,Movie,120,2006,R,6.7,Comedy,Amazon Prime
tt0178175,Aakhri Ghulam,Movie,134,1989,G,5,Action,Amazon Prime
tt0758017,Steel Toes,Movie,90,2007,R,6.1,Crime,Amazon Prime
tt0248185,Mission Kashmir,Movie,150,2000,PG-13,6.7,Action,Amazon Prime
tt8185526,Aami Ashbo Phirey,Movie,120,2018,R,6.9,Musical,Amazon Prime
tt0102071,Hum,Movie,168,1991,G,6.8,Action,Amazon Prime
tt3754704,Buno Haansh,Movie,135,2014,PG-13,6.6,Crime,Amazon Prime
tt0460541,Rappakal,Movie,137,2005,G,7.2,Comedy,Amazon Prime
tt0220594,Kartoos,Movie,126,1999,R,5.1,Action,Amazon Prime
tt10579056,Playing With Fire,Movie,95,2019,PG,7.7,Reality-TV,Amazon Prime
tt2061650,Doctor Love,Movie,157,2011,G,5,Romance,Amazon Prime
tt11779668,Jagga Jagravan Joga,Movie,114,2020,PG-13,2.2,Drama,Amazon Prime
tt6536178,Vayasu Pasanga,Movie,132,2004,PG-13,4.4,Drama,Amazon Prime
tt9194210,The Death of Stalin,Movie,102,2018,R,8.4,Comedy,Amazon Prime
tt0360399,Babu,Movie,148,1985,G,7,Drama,Amazon Prime
tt3268340,Crown Heights,Movie,99,2017,R,6.5,Biography,Amazon Prime
tt6890656,If Something Happens,Movie,80,2018,R,5,Mystery,Amazon Prime
tt5742874,Sarkar 3,Movie,130,2017,G,4.9,Action,Amazon Prime
tt11416746,Time,Movie,81,2020,PG-13,6.9,Biography,Amazon Prime
tt0215902,Kinara,Movie,139,1977,G,6.6,Drama,Amazon Prime
tt6357572,Aadhar,Movie,140,2002,G,5.1,Drama,Amazon Prime
tt9248934,Marjaavaan,Movie,133,2019,PG-13,3.7,Action,Amazon Prime
tt11226466,Capmaari,Movie,126,2019,R,3.3,Comedy,Amazon Prime
tt0155514,Avasara Police 100,Movie,143,1990,R,6.6,Action,Amazon Prime
tt0427152,Dinner for Schmucks,Movie,109,2010,R,5.9,Comedy,Amazon Prime
tt0120616,The Mummy,Movie,124,1999,R,7,Action,Amazon Prime
tt1273218,Kuselan,Movie,158,2008,G,4.8,Comedy,Amazon Prime
tt6988116,Kalank,Movie,165,2019,PG-13,3.6,Drama,Amazon Prime
tt8665546,Banjara - The Truck Driver,Movie,130,2018,PG-13,4.3,Drama,Amazon Prime
tt0082796,Naram Garam,Movie,127,1981,G,7.4,Comedy,Amazon Prime
tt4271730,Alone,Movie,118,2015,PG-13,3.7,Horror,Amazon Prime
tt0338526,Van Helsing,Movie,131,2004,PG-13,6.1,Action,Amazon Prime
tt0106827,Ernest Rides Again,Movie,99,1993,G,4.9,Comedy,Amazon Prime
tt7019812,Velaiilla Pattadhari 2,Movie,120,2017,G,5.4,Action,Amazon Prime
tt1385824,13B: Fear Has a New Address,Movie,144,2009,R,7.3,Drama,Amazon Prime
tt1002847,Sunday,Movie,130,2008,G,8,Comedy,Amazon Prime
tt1099196,Dil Dosti Etc,Movie,104,2007,R,7,Comedy,Amazon Prime
tt2440140,Ajj De Ranjhe,Movie,143,2012,PG-13,5.1,Drama,Amazon Prime
tt1170404,Mere Baap Pehle Aap,Movie,157,2008,G,5.4,Comedy,Amazon Prime
tt0109444,Clear and Present Danger,Movie,141,1994,PG-13,6.9,Action,Amazon Prime
tt0173102,Raju Ban Gaya Gentleman,Movie,148,1992,G,6.8,Comedy,Amazon Prime
tt10751528,Vigilante,Movie,54,2020,PG-13,8.3,Action,Amazon Prime
tt7431594,Race 3,Movie,159,2018,PG-13,1.9,Action,Amazon Prime
tt6996016,Ninnu Kori,Movie,136,2017,G,7.5,Comedy,Amazon Prime
tt0102825,Saajan,Movie,180,1991,G,7.3,Drama,Amazon Prime
tt3483646,Bewakoofiyaan,Movie,117,2014,PG-13,5.5,Comedy,Amazon Prime
tt0239682,Muqaddar Ka Faisla,Movie,171,1987,PG-13,4.8,Action,Amazon Prime
tt2459222,Foto,Movie,86,2007,G,6.6,Comedy,Amazon Prime
tt2576450,Besharam,Movie,141,2013,PG-13,3.6,Action,Amazon Prime
tt9648672,Street Dancer 3D,Movie,141,2020,PG-13,3.6,Drama,Amazon Prime
tt3955618,Stinking Heaven,Movie,70,2015,G,6,Comedy,Amazon Prime
tt5870990,John Honai,Movie,121,2015,G,2,Comedy,Amazon Prime
tt3209680,Oculus,Movie,102,2014,R,6.8,Horror,Amazon Prime
tt10209164,Mogra Phulaalaa,Movie,136,2019,G,6.6,Romance,Amazon Prime
tt2357129,Jobs,Movie,127,2013,PG-13,6,Biography,Amazon Prime
tt0111793,Yeh Dillagi,Movie,154,1994,G,6,Comedy,Amazon Prime
tt1745672,Children of the Corn: Genesis,Movie,80,2011,R,3.6,Horror,Amazon Prime
tt0170704,Train to Pakistan,Movie,107,1998,R,6.6,Drama,Amazon Prime
tt0186848,Bala Bharatam,Movie,166,1972,G,6.3,Drama,Amazon Prime
tt0327071,Om Jai Jagadish,Movie,169,2002,G,5.5,Drama,Amazon Prime
tt8051738,Bhaijaan Elo Re,Movie,158,2018,G,7.1,Action,Amazon Prime
tt9910778,DK Bose,Movie,113,2019,G,5.8,Comedy,Amazon Prime
tt9024664,Me Shivaji Park,Movie,121,2018,PG-13,7,Crime,Amazon Prime
tt0116695,Jerry Maguire,Movie,138,1996,R,7.3,Comedy,Amazon Prime
tt10567328,Nocturne,Movie,90,2020,PG-13,10,Drama,Amazon Prime
tt0099652,Ghayal,Movie,156,1990,R,7.6,Action,Amazon Prime
tt0377321,Aasai,Movie,145,1995,PG-13,7.5,Drama,Amazon Prime
tt10847142,Black Box,Movie,100,2020,PG-13,7.7,Drama,Amazon Prime
tt0319621,Kaadhal Parisu,Movie,149,1987,G,6.1,Drama,Amazon Prime
tt4522112,Bham Bolenath,Movie,114,2015,PG-13,6.5,\N,Amazon Prime
tt6275262,Vodka Diaries,Movie,108,2018,PG-13,5.6,Mystery,Amazon Prime
tt0308417,Is Raat Ki Subah Nahin,Movie,135,1996,R,6.7,Crime,Amazon Prime
tt0376479,American Pastoral,Movie,104,2016,R,6.1,Crime,Amazon Prime
tt2917786,Thirupathi,Movie,126,2006,G,6.2,Action,Amazon Prime
tt2265207,Charmurti,Movie,118,1978,G,7.2,Comedy,Amazon Prime
tt4463780,Dohchay,Movie,136,2015,G,5.8,Action,Amazon Prime
tt0758053,Saawariya,Movie,137,2007,PG-13,5.2,Drama,Amazon Prime
tt8653470,Kurmaiyan,Movie,140,2018,PG-13,5.6,Comedy,Amazon Prime
tt0371774,Keralida Simha,Movie,164,1981,G,8.5,Musical,Amazon Prime
tt5440700,Theri,Movie,150,2016,G,7.4,Action,Amazon Prime
tt1137456,Five Fingers,Movie,150,2005,G,3.8,Drama,Amazon Prime
tt4839786,Heeron Ka Chor,Movie,133,1982,G,3.4,Action,Amazon Prime
tt0364571,Once More,Movie,160,1997,G,6.9,Comedy,Amazon Prime
tt5641300,Half Ticket,Movie,111,2016,PG-13,7.8,Drama,Amazon Prime
tt5956100,Tiger Zinda Hai,Movie,158,2017,PG-13,5.9,Action,Amazon Prime
tt1274586,Dying of the Light,Movie,93,2014,R,4.5,Action,Amazon Prime
tt4701630,Mosagallaku Mosagadu,Movie,124,2015,PG-13,5.2,Action,Amazon Prime
tt10682062,Palasa 1978,Movie,141,2020,R,7.4,Action,Amazon Prime
tt7770176,Thittivasal,Movie,107,2017,PG-13,7.1,Action,Amazon Prime
tt0115836,Carpool,Movie,89,1996,G,5,Comedy,Amazon Prime
tt0353627,Kinnaripuzhayoram,Movie,123,1994,G,6.6,Comedy,Amazon Prime
tt0281067,Picnic,Movie,140,1975,G,5.4,\N,Amazon Prime
tt0806088,Heyy Babyy,Movie,143,2007,G,6,Comedy,Amazon Prime
tt7148158,Ranga Bou,Movie,140,1999,G,4.8,Drama,Amazon Prime
tt5847334,Paisa Paisa,Movie,103,2016,G,6.4,Thriller,Amazon Prime
tt0115009,Yaraana,Movie,124,1995,G,4.7,Action,Amazon Prime
tt7305360,Kencho Khoondte Keute,Movie,155,1993,G,7.1,Comedy,Amazon Prime
tt0165966,Sunayana,Movie,131,1979,G,5.9,Comedy,Amazon Prime
tt0085484,Emerald Cities,Movie,90,1983,G,6.1,Comedy,Amazon Prime
tt12218210,Bellary Naga,Movie,132,2009,G,7.4,Action,Amazon Prime
tt2899136,Hotel California,Movie,136,2013,PG-13,4.8,Action,Amazon Prime
tt0277580,Annai Oru Aalayam,Movie,121,1979,G,7,Adventure,Amazon Prime
tt1308094,Alexander the Last,Movie,72,2009,R,5.2,Drama,Amazon Prime
tt1034415,Suspiria,Movie,152,2018,R,6.7,Fantasy,Amazon Prime
tt5882970,Tubelight,Movie,130,2017,G,3.8,Drama,Amazon Prime
tt2316756,Andala Rakshasi,Movie,145,2012,PG-13,7.1,Romance,Amazon Prime
tt0439544,Dirty,Movie,96,2005,R,5.6,Crime,Amazon Prime
tt10948322,Appa Ani Bappa,Movie,137,2019,G,7.4,Comedy,Amazon Prime
tt1857670,Deiva Thirumagal,Movie,159,2011,G,8.2,Drama,Amazon Prime
tt5496754,Nilkanth Master,Movie,114,2015,G,5.9,Drama,Amazon Prime
tt0779721,Allari Pilla,Movie,134,1992,G,6.6,Comedy,Amazon Prime
tt6418582,Anbe Anbe,Movie,140,2003,G,5.1,Drama,Amazon Prime
tt6543384,Tungabhadra,Movie,120,2015,R,5.7,Drama,Amazon Prime
tt2497024,Bokya Satbande,Movie,125,2009,G,7.5,Family,Amazon Prime
tt1114725,Heroes,Movie,137,2008,G,5.5,Action,Amazon Prime
tt0363735,Kanwarlal,Movie,149,1988,PG-13,4.6,Action,Amazon Prime
tt2693174,Devaraya,Movie,128,2012,PG-13,3.4,Comedy,Amazon Prime
tt7247934,Monster Trucks,Movie,104,2017,G,5,Comedy,Amazon Prime
tt1204975,Last Vegas,Movie,100,2013,PG-13,6.6,Comedy,Amazon Prime
tt0306098,Stri,Movie,88,1995,G,7.8,Drama,Amazon Prime
tt8983218,Shadaa,Movie,127,2019,G,6.3,Comedy,Amazon Prime
tt1046173,G.I. Joe: The Rise of Cobra,Movie,117,2009,PG-13,5.8,Action,Amazon Prime
tt0260945,Hasyarathna Ramakrishna,Movie,138,1982,G,6.4,\N,Amazon Prime
tt0482599,Shutter,Movie,85,2008,R,5.2,Horror,Amazon Prime
tt2254620,Devi Ahilya Bai,Movie,141,2002,G,7,Biography,Amazon Prime
tt2317337,Vicky Donor,Movie,125,2012,G,7.8,Comedy,Amazon Prime
tt0335121,Godsend,Movie,102,2004,PG-13,4.8,Drama,Amazon Prime
tt11573420,Jai Sena,Movie,136,2021,PG-13,3.8,Action,Amazon Prime
tt7822522,Howrah Bridge,Movie,129,2018,PG-13,3.9,\N,Amazon Prime
tt0097045,Chandni,Movie,179,1989,G,6.8,Drama,Amazon Prime
tt5342784,Le Lotta,Movie,125,2017,G,6.9,Comedy,Amazon Prime
tt4197544,Madhur Milan,Movie,134,2000,G,6.9,Drama,Amazon Prime
tt5130348,Love Shagun,Movie,117,2016,PG-13,4.5,Comedy,Amazon Prime
tt0265087,Black Knight,Movie,95,2001,G,4.9,Adventure,Amazon Prime
tt0245994,Keemat,Movie,132,1973,G,6.7,Action,Amazon Prime
tt2181931,English Vinglish,Movie,133,2012,G,7.8,Comedy,Amazon Prime
tt0250937,Ankhon Mein Tum Ho,Movie,150,1997,G,5.7,Romance,Amazon Prime
tt7919680,Karwaan,Movie,113,2018,PG-13,7.6,Adventure,Amazon Prime
tt3211088,Le Gaya Saddam,Movie,113,2012,G,6.7,Comedy,Amazon Prime
tt8658520,Jio Pagla,Movie,151,2017,PG-13,4.8,Comedy,Amazon Prime
tt10675966,Nenu Lenu,Movie,115,2019,PG-13,6.1,Drama,Amazon Prime
tt11000040,Navaratri,Movie,98,2019,R,5,Drama,Amazon Prime
tt7613274,Mem Saheb,Movie,122,1972,G,7.2,Drama,Amazon Prime
tt4110568,Dil Dhadakne Do,Movie,173,2015,PG-13,6.9,Comedy,Amazon Prime
tt0085980,My Tutor,Movie,97,1983,R,5.2,Comedy,Amazon Prime
tt4115752,Chotushkone,Movie,147,2014,PG-13,8.2,Thriller,Amazon Prime
tt0080926,Insaf Ka Tarazu,Movie,135,1980,R,6.4,Crime,Amazon Prime
tt8108214,Juvva,Movie,126,2018,G,3.9,Action,Amazon Prime
tt0099160,Blue Steel,Movie,102,1990,R,5.7,Action,Amazon Prime
tt0387164,Dhoop,Movie,132,2003,G,7.2,Drama,Amazon Prime
tt4007558,Shaandaar,Movie,142,2015,PG-13,3.6,Comedy,Amazon Prime
